org_id	remap_id
Allan A. Goldstein	13555
Anthony Waller	13559
Matthew Bright	13583
Gordon Douglas	13599
Mark Christopher	13629
Daisy Von Scherler Mayer	13636
Igor Kovalyov	13640
Norton Virgien	13641
Lucio Fulci	13659
Michael Gottlieb	13671
Hettie MacDonald	13675
David Moreton	13681
Mark Waters	13688
Doug McHenry	13691
Stan Winston	13694
John Murlowski	13754
Jack Clayton	13762
Guy Ferland	13769
John Bruno	13772
Robert Allan Ackerman	13785
Lou Adler	13788
Larry Cohen	13826
Louis Morneau	13832
Morton Da Costa	13836
J.F. Lawton	13842
Heywood Gould	13844
István Szabó	13846
John De Bello	13857
Marleen Gorris	13862
André Téchiné	13868
Anthony Drazan	13878
Bruce Joel Rubin	13887
James Signorelli	13892
Marcel Carne	13900
Charles Burnett	13905
Jan Sverak	13924
Tony Bill	13943
Walter Salles	13946
Michael Polish	13952
Kayo Hatta	13964
Chen Kaige	13968
Juzo Itami	13976
Jenniphr Goodman	13980
Raymond DeFelitta	13987
Carlos Avila	14005
Chi-Muoi Lo	14017
Ethan Wiley	14026
Gavin O'Connor	14030
Adam Resnick	14036
Noel Black	14043
Britt Allcroft	14052
Bruno Barreto	14075
George Hickenlooper	14139
Gordon Parks	14149
Peter Hewitt (I) 	14167
David Kellogg	14180
Santosh Sivan	14201
Clare Peploe	14207
Jun Falkenstein	14213
Sam Pillsbury	14219
Peter Chelsom	14233
Matthew Warchus	14238
Christina Andreef	14262
John Herzfeld	14300
Kevin Elders	14303
Robert Butler	14309
Jon McCormack	14310
Tommy Lee Wallace	14312
Ted Nicolaou	14316
Todd Williams	14323
Tod Williams	14324
Tony Bui	14331
DJ Pooh	14344
Fletcher Markle	14361
Maurice Hunt	14373
Karl Freund	14376
Terence Fisher	14382
James Toback	14396
Hiroshi Teshigahara	14398
Jefery Levy	14423
Bob Logan	14461
Rafal Zielinski	14465
Joe Mantello	14495
Martine Dugowson	14502
Stijn Coninx	14509
Albert Pyun	14523
Brian Yuzna	14525
Leon Gast	14535
Lynne Stopkewich	14559
Jorg Buttgereit	14563
Michael Crichton	14565
Wang T'ung	14566
Floyd Mutrux	14578
Berit Nesheim	14607
Larry David	14614
Lisa Cholodenko	14619
Daniel Taplitz	14624
Donal Lardner Ward	14626
Edward Dmytryk	14629
Jacques Tourneur	14642
George Dunning	14647
Joseph Sargent	14650
William Wellman	14654
Richard Wenk	14667
Kevin J. Dobson	14670
Edward Bernds	14683
Phil Nibbelink	14690
Timothy Hill	14692
Tim Hill	14693
Marie Perennou	14702
Claude Nuridsany	14703
Rob Schmidt	14708
Daniel Pyne	14718
Luc Dardenne	14723
Jean-Pierre Dardenne	14724
Joshua Logan	14738
James Clavell	14745
George Jackson	14754
Darrell James Roodt	14757
Phillip Borsos	14765
Frank Lloyd	14767
Bille August	14783
Paul Auster	14791
Volker Schlondorff	14807
Don Roos	14811
Herb Gardner	14851
Lance Young	14856
Jean Renoir	14859
Frederic Mitterand	14865
Agnes Merlet	14869
Ray Burdis	14870
Kenneth Johnson	14884
Howard Franklin	14889
Jeb Stuart	14893
Howard Zieff	14903
Eric Schaeffer	14908
Peter Baldwin	14910
Dean Semler	14918
James D. Parriott	14934
Peter Hall	14938
James B. Harris	14944
Dick Zondag	14946
Matt Reeves	14954
Robert Lee King	14959
Wolf Rilla	14971
John Keitel	14980
John Pieplow	14991
Jim Goddard	15000
Barry W. Blaustein	15002
Barry Blaustein	15003
Richard Spence	15012
Andrew Sipes	15037
Sean Mathias	15040
Michael Gornick	15052
James Goldstone	15064
Louis Malle	15066
Bart Freundlich	15071
Michael Cristofer	15085
Armando Crispino	15095
Jack Donohue	15112
Adam Bernstein	15126
Eric Bross	15131
Charles Jarrott	15139
Jeff Franklin	15147
Steve Gordon	15155
Sarah Kelly	15158
Larry Bishop	15171
Richard Haines	15178
Peter Antonijevic	15185
Gary Halvorson	15191
William McGann	15196
Wally Wolodarsky	15221
Dale Rosenbloom	15230
Mark Pavia	15235
James D. R. Hickox	15246
Alex Sichel	15270
Tamar Simon Hoffs	15283
Jerry Schatzberg	15288
Glenn Jordan	15296
Bruce Brown	15325
Oz Scott	15327
Arnold Laven	15331
David Beaird	15334
Ivan Passer	15341
Kevin Hooks	15343
Abraham Polonsky	15349
Mitchell Leisen	15350
Henry King	15363
Otto Brower	15366
B. Reeves Eason	15367
Thom Eberhardt	15375
Jim Mallon	15397
Thomas Lee	15440
Sean McNamara	15459
Christopher Menaul	15472
Brad Anderson	15481
Paul Maslansky	15488
Catherine Breillat	15490
Terry George	15495
Lionel C. Martin	15537
David Dobkin	15554
Tim Hunter	15557
Anne Wheeler	15559
Harold Schuster	15566
Mark D. Hanlon	15582
Mark Hanlon	15583
Marc Levin	15612
Robert C. Thompson	15621
James Bridges	15622
Jean Bach	15626
Stuart Orme	15632
Edmund Goulding	15637
Alain Tanner	15647
George Waggner	15657
Curt Siodmak	15658
Bryan Gordon	15663
Peter M. Cohen	15666
Eric Red	15675
Craig Mazin	15678
Nigel Cole	15697
Robert DeFranco	15709
David Winning	15713
Shuki Levy	15714
Manny Coto	15719
Dirk Shafer	15725
Tony Vitale	15730
Christopher Ashley	15742
Thom Fitzgerald	15745
Rose Troche	15751
Kelli Herd	15757
Milcho Manchevski	15769
Fred Gerber	15780
Sonke Wortmann	15783
Frederic Fonteyne	15787
Antonio Tibaldi	15800
Christopher Scott Cherot	15802
Darnell Martin	15811
Carlo Carlei	15822
Delbert Mann	15828
Eugenio Martin	15845
Mario Bava	15850
Tom Di Cillo	15872
Robert Siodmak	15877
Roy Allen Smith	15887
Michael Dinner	15889
Carl Schenkel	15907
Carl Schenkel 	15908
Carl Schenkel 	15909
Dan Algrant	15915
John Payson	15918
John Rich	15921
Jim McKay	15929
Alex Zamm	15938
Alexander Zamm	15939
Terry Sanders	15954
Freida Lee Mock	15955
Jeff Abugov	15965
Victor Saville	15977
Walter Lang	15982
Fina Torres	16001
Bryan Forbes	16023
Miguel Arteta	16042
Thomas Vinterberg	16054
John C. Walsh	16067
Joe Camp	16072
Jean Negulesco	16081
Remy Belvaux	16085
Ida Lupino	16092
Jack Baran	16101
C.M. Talkington	16105
Comedy	1
Action	75
Adventure	88
Thriller	89
Science Fiction	90
Fantasy	91
Drama	107
Suspense	108
Horror	109
Kids	270
Family	271
Animation	272
Musical	303
Performing Arts	304
Romance	644
Crime	878
Gangster	879
Art	947
Foreign	957
Western	1759
Miscellaneous	2313
Special Interest	2852
Documentary	3652
American President	0
Arsenic and Old Lace	12
Back to the Future	27
10 Things I Hate About You	44
The Truth About Cats and Dogs	55
E.T. The Extra-Terrestrial	63
The Empire Strikes Back	74
Return of the Jedi	92
Jaws	95
The Lost World: Jurassic Park	110
Men in Black	170
Saving Private Ryan	190
The Matrix	206
Star Wars	222
The Sixth Sense	242
Toy Story 2	252
Forrest Gump	273
Gladiator	281
The Lion King	296
Jurassic Park	305
Home Alone	312
Terminator 2 - Judgment Day	322
Batman	334
Independence Day	345
Secrets & Lies	362
Jude	368
Everyone Says I Love You	376
The English Patient	389
Sex, Lies, and Videotape	431
Psycho	437
Annie Hall	457
Manhattan	463
8 1/2	470
Groundhog Day	479
The Unbearable Lightness of Being	489
Paris, Texas	495
The Birds	503
The Portrait of a Lady	516
Batman Forever	527
The Peacemaker	538
Gattaca	578
One Night Stand	608
Sliding Doors	636
Sense and Sensibility	645
Great Expectations	654
Hush	669
The Man in the Iron Mask	675
A Perfect Murder	717
Take the Money and Run	722
The Exorcist	730
The Avengers	739
Rosemary's Baby	748
Topaz	760
Marnie	769
I Confess	777
Jamaica Inn	788
Sabotage	798
Rich and Strange	807
Practical Magic	814
Shakespeare in Love	823
Radio Days	837
Angela's Ashes	842
Jennifer 8	854
Four Weddings and a Funeral	861
Small Time Crooks	866
To Die For	880
Widow's Peak	890
Seven	895
Malice	909
Manhattan Murder Mystery	920
Remains of the Day	924
Mighty Aphrodite	931
Terminal Velocity	940
Germinal	946
Alphaville	958
The Horseman on the Roof	965
Multiplicity	972
Emma	980
Vertigo	1002
Rear Window	1015
Notorious	1024
The 39 Steps	1033
A Few Good Men	1043
My Cousin Vinny	1054
Damien: Omen II	1061
Dead Alive	1072
The Godfather	1079
Batman Returns	1106
Bad Boys	1113
Spawn	1122
Judge Dredd	1137
Blade	1146
X-Men	1160
Dirty Dancing	1175
Coyote Ugly	1188
Basic Instinct	1204
The Fifth Element	1211
Mouse Hunt	1320
King of New York	1334
Four Rooms	1345
The Prophecy	1361
Armageddon	1366
Disclosure	1389
Jack Frost	1394
Blast From the Past	1403
Pulp Fiction	1410
Sleepy Hollow	1423
Fatal Attraction	1435
Death Becomes Her	1442
Sleepaway Camp	1452
Color of Night	1461
Striking Distance	1469
Braveheart	1474
Top Gun	1484
The Saint	1499
Austin Powers: International Man of Mystery	1549
Dumb and Dumber	1596
Pleasantville	1605
Fletch	1619
National Lampoon's Christmas Vacation	1636
Message in a Bottle	1644
Lost & Found	1656
Austin Powers: The Spy Who Shagged Me	1667
Mystery Men	1676
The Shawshank Redemption	1695
Tommy Boy	1703
Speed	1712
What About Bob?	1718
Best in Show	1726
Meet the Parents	1741
So I Married An Axe Murderer	1751
Tombstone	1758
Mr. Holland's Opus	1779
Kingpin	1784
Black Sheep	1788
Monty Python and the Holy Grail	1796
M.A.S.H.	1807
Sinbad: Legend of the Seven Seas	1813
Leaving Las Vegas	1821
Office Space	1825
High Fidelity	1836
Clueless	1848
Toy Story	1863
The Sound of Music	1867
Raiders of the Lost Ark	1879
Indiana Jones and the Last Crusade	1887
Grease	1893
Liar Liar	1920
Apollo 13	1932
There's Something About Mary	1939
Indiana Jones and the Temple of Doom	1949
The Waterboy	1955
A Bug's Life	1966
Crocodile Dundee	1982
Star Wars: Episode I - The Phantom Menace	1992
Tarzan	2009
Big Daddy	2017
The Color Purple	2026
Home Alone 2: Lost in New York	2034
Mission: Impossible 2	2037
The Perfect Storm	2048
Scary Movie	2061
Aladdin	2074
Dances With Wolves	2078
Snow White and the Seven Dwarfs	2083
Twister	2090
The Blair Witch Project	2096
The Terminator	2104
Total Recall	2110
Last Action Hero	2120
Eraser	2128
The Devil's Advocate	2141
American Pie	2158
Deuce Bigalow: Male Gigolo	2178
Die Hard	2188
Die Hard 2: Die Harder	2197
Air Force One	2203
Die Hard With a Vengeance	2234
Six Days, Seven Nights	2239
French Kiss	2248
Notting Hill	2254
What Lies Beneath	2263
Henry V	2271
Circle of Friends	2276
My Life So Far	2280
Dead Again	2289
Peter's Friends	2293
Dogma	2298
Howard's End	2312
Carrington	2318
Restoration	2322
Much Ado About Nothing	2328
Sirens	2333
Fallen Angels	2340
A Little Princess	2348
The Princess Bride	2349
Aliens	2358
A Clockwork Orange	2365
BASEketball	2375
Orgazmo	2384
Clue	2391
The Rocky Horror Picture Show	2396
Little Shop of Horrors	2405
Band of the Hand	2414
Near Dark	2421
Clerks	2425
A Perfect World	2426
Airplane!	2430
Schindler's List	2439
Casablanca	2448
Gone With the Wind	2478
The Devil's Own	2512
The Mask of Zorro	2517
Lock, Stock & Two Smoking Barrels	2524
Fight Club	2534
The Story of Us	2543
Gone in 60 Seconds	2547
The Shadow	2565
Silence of the Lambs	2571
Scrooged	2582
Shallow Grave	2596
Benny & Joon	2601
Shall We Dance?	2606
Edward Scissorhands	2621
Awakenings	2629
Glory	2631
Unforgiven	2640
When Harry Met Sally...	2645
Sling Blade	2648
Contact	2653
G.I. Jane	2673
Smoke Signals	2706
Cruel Intentions	2714
Heaven Can Wait	2724
Big	2740
American Beauty	2751
Boys Don't Cry	2762
Risky Business	2776
Robocop	2781
Anywhere But Here	2786
Erin Brockovich	2798
Where the Heart Is	2810
Requiem for a Dream	2819
Ghost	2828
Beautiful Girls	2830
Bottle Rocket	2837
Reservoir Dogs	2845
Akira	2851
Field of Dreams	2854
Citizen Ruth	2859
Lost Highway	2868
Jackie Brown	2878
As Good As It Gets	2897
Blue Velvet	2902
Rushmore	2908
Open Your Eyes	2919
Eyes Wide Shut	2926
Tommy	2937
Natural Born Killers	2948
El Mariachi	2951
Mission to Mars	2955
Solaris	2967
Frequency	2977
Nutty Professor II: The Klumps	2985
The Fugitive	2997
The Hudsucker Proxy	3006
Heat	3014
Fargo	3021
The Rock	3029
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	3037
Trainspotting	3044
2001: A Space Odyssey	3049
Stand by Me	3058
My Best Friend's Wedding	3067
I Know What You Did Last Summer	3083
The Truman Show	3100
Scream 2	3105
The Breakfast Club	3162
Adventures in Babysitting	3168
I Still Know What You Did Last Summer	3172
Scream 3	3181
While You Were Sleeping	3190
Road Trip	3195
The Patriot	3213
Disney's The Kid	3226
Remember the Titans	3232
The Usual Suspects	3248
The Sting	3253
Butch Cassidy and the Sundance Kid	3272
Say Anything	3278
Boondock Saints	3289
Grosse Pointe Blank	3297
Suicide Kings	3327
American History X	3332
The Exorcist 3	3339
Excalibur	3342
Caddyshack	3350
Glengarry Glen Ross	3356
Blood Work	3359
Donnie Brasco	3364
Event Horizon	3365
L.A. Confidential	3377
Midnight in the Garden of Good and Evil	3385
The Replacement Killers	3429
The Negotiator	3444
Dirty Work	3450
A Night at the Roxbury	3458
Soldier	3467
Outbreak	3473
Swimming With Sharks	3476
Hard Boiled	3484
Predator	3497
The Big Kahuna	3504
The Ref	3509
True Romance	3513
A Time to Kill	3517
Escape From L.A.	3520
Last Man Standing	3529
Alien	3535
West Side Story	3539
Peter Pan	3548
Whatever It Takes	3551
The Client	3563
Beauty and the Beast	3571
Platoon	3578
Taxi Driver	3584
Goodfellas	3592
Full Metal Jacket	3605
King Kong Vs. Godzilla	3611
JFK	3614
Houseguest	3617
National Lampoon's Animal House	3625
Dazed and Confused	3632
Cats & Dogs	3642
The Original Kings of Comedy	3651
The Birdcage	3658
A View to a Kill	3663
Goldfinger	3675
From Russia with Love	3684
Dr. No	3689
For Your Eyes Only	3697
Live and Let Die	3703
Thunderball	3710
The Spy Who Loved Me	3716
Moonraker	3724
The Man With the Golden Gun	3728
The Horse Whisperer	3734
The Parent Trap	3738
Life-Size	3745
Now and Then	3752
Lord of the Flies	3759
Center Stage	3767
The Goonies	3778
Happy Gilmore	3786
The Godfather Part II	3791
Con Air	3797
The Jackal	3829
Billy Madison	3833
What Dreams May Come	3836
Enemy of the State	3840
The Mummy	3846
Wild Wild West	3852
Double Jeopardy	3861
Romeo Must Die	3867
Rules of Engagement	3882
Rising Sun	3890
Falling Down	3896
Predator 2	3902
Airheads	3907
The Abyss	3918
Pretty Woman	3921
Cube	3979
The Faculty	3989
West Beirut	3999
Stargate	4012
Cliffhanger	4021
From Dusk Till Dawn	4032
Deep Rising	4037
The Omega Code	4051
Anaconda	4061
Rush Hour	4067
Twin Dragons	4074
Shanghai Noon	4080
Wild Things	4094
Halloween	4100
Varsity Blues	4109
My Favorite Martian	4116
Deep Blue Sea	4120
Bowfinger	4127
The World Is Not Enough	4131
Any Given Sunday	4145
Rudy	4156
Perfect Blue	4159
Gridlock'd	4163
Seven Years in Tibet	4172
Gang Related	4186
Bram Stoker's Dracula	4196
Burnt Offerings	4201
Vampires	4206
Eyes of Laura Mars	4212
Flatliners	4219
Alien 3	4221
The Crucible	4224
Teenage Mutant Ninja Turtles - The Movie	4227
Hocus Pocus	4230
It Takes Two	4235
Girlfight	4242
Wishmaster	4249
Lost in Space	4258
Jumanji	4265
Pitch Black	4271
Little Nicky	4281
Beverly Hills Ninja	4293
The Haunting	4297
The Color of Money	4303
Thinner	4306
Stalag 17	4310
The Odd Couple	4318
U-571	4326
Broken Arrow	4341
Meet Joe Black	4343
A River Runs Through It	4348
Almost Famous	4351
Heathers	4368
Spice World	4370
The First Wives Club	4390
Roger & Me	4398
The Green Mile	4400
The Big Lebowski	4413
Being John Malkovich	4425
Primal Fear	4432
Homeward Bound - The Incredible Journey	4433
Monty Python's Life of Brian	4437
Casper	4443
Senseless	4446
Waterworld	4491
Wayne's World	4494
Wayne's World 2	4499
The Shining	4512
Carrie	4514
Honey, I Shrunk the Kids	4522
Drive Me Crazy	4529
Ferris Bueller's Day Off	4542
House on Haunted Hill	4553
Bring It On	4561
Fear	4586
Payback	4590
Quiz Show	4602
The Little Rascals	4604
Drop Dead Gorgeous	4610
Nightmare on Elm Street 3, A - Dream Warriors	4619
The Texas Chainsaw Massacre	4624
Wes Craven's New Nightmare	4634
National Lampoon's Vacation	4639
Magnum Force	4642
The Naked Gun - From the Files of Police Squad!	4648
The Naked Gun 2 1/2 - The Smell of Fear	4655
Beverly Hills Cop III	4657
Rain Man	4661
Mrs. Doubtfire	4667
Mission: Impossible	4671
Christine	4674
Scent of a Woman	4677
Resurrection Man	4683
Dumbo	4690
Teenage Mutant Ninja Turtles 2 - The Secret of the Ooze	4691
The Teenage Mutant Ninja Turtles III	4697
Pee-Wee's Big Adventure	4705
Mortal Kombat	4712
Chasing Amy	4716
Good Will Hunting	4731
Mallrats	4737
Rounders	4743
Boiler Room	4749
Very Bad Things	4760
A Simple Plan	4764
Ravenous	4775
Home Alone 3	4779
The Limey	4794
North	4802
Manny & Lo	4804
Money Talks	4808
Rocky	4813
Rambo 3	4821
South Park: Bigger, Longer & Uncut	4825
Detroit Rock City	4827
Stop! or My Mom Will Shoot	4842
Ready to Rumble	4861
City Hall	4872
Sleeper	4873
Bananas	4879
Sophie's Choice	4884
Days of Thunder	4887
The Grifters	4888
One Flew Over the Cuckoo's Nest	4894
To Kill a Mockingbird	4908
Apocalypse Now	4925
Once Upon a Time in America	4927
Raging Bull	4931
Miller's Crossing	4934
Chinatown	4943
The Deer Hunter	4956
The Man Who Would Be King	4961
Cape Fear	4968
Mars Attacks	4971
Raising Arizona	4978
Tin Men	4983
Beyond Rangoon	4984
Casino	4987
The Hunt for Red October	4995
First Knight	4997
The Apostle	5001
Out of Sight	5045
Kramer Vs. Kramer	5048
Terms of Endearment	5054
Dangerous Liaisons	5057
The Purple Rose of Cairo	5059
Tender Mercies	5066
The Dead Zone	5069
The Untouchables	5079
Ronin	5082
The Big Chill	5086
The Jewel of the Nile	5088
Romancing the Stone	5091
The Thin Red Line	5093
Ruthless People	5110
The Long Goodbye	5113
Night Shift	5120
Interview With the Vampire	5127
Just Cause	5130
Entrapment	5132
Arlington Road	5134
For Love of the Game	5140
The Insider	5150
The Longest Day	5164
The Natural	5174
Jagged Edge	5177
Midnight Run	5178
The Fisher King	5180
The Great Santini	5182
The Two Jakes	5187
The Last Picture Show	5191
Easy Rider	5194
The Talented Mr. Ripley	5200
The Presidio	5209
Five Easy Pieces	5212
Against All Odds	5225
Fast Times at Ridgemont High	5229
A Cry in the Dark	5234
The Bodyguard	5239
Breaking Away	5246
Bull Durham	5253
Dog Day Afternoon	5256
A Night to Remember	5259
And Justice for All	5293
True Grit	5296
Network	5302
No Way Out	5337
The Virgin Suicides	5342
Blood Simple	5352
The Fabulous Baker Boys	5357
The Running Man	5361
Starman	5363
Angel Heart	5391
The Paper	5399
Action Jackson	5400
The Conversation	5403
Serpico	5410
The Sugarland Express	5415
Thunderbolt and Lightfoot	5420
Dreamscape	5423
True Lies	5425
Interiors	5429
Wyatt Earp	5436
The Contender	5439
Blown Away	5449
The Firm	5450
Diabolique	5451
White Squall	5454
Mary Reilly	5462
It's a Wonderful Life	5468
Election	5478
Runaway Bride	5486
The Pelican Brief	5487
William Shakespeare's Romeo & Juliet	5493
Can't Hardly Wait	5497
The Beach	5508
Final Destination	5521
Me, Myself & Irene	5529
The Cell	5537
The Transporter	5543
A Nightmare on Elm Street	5556
Fear and Loathing in Las Vegas	5558
The Crow	5561
The Crow: Salvation	5566
The Nightmare Before Christmas	5568
Young Frankenstein	5572
Star Trek VI: The Undiscovered Country	5576
Star Trek II: The Wrath Of Khan	5588
Star Trek III: The Search For Spock	5599
Star Trek IV: The Voyage Home	5600
Star Trek: Insurrection	5602
American Flyers	5611
Encino Man	5614
Star Trek Generations	5620
The Hot Spot	5626
Better Off Dead	5630
One Crazy Summer	5637
Reach the Rock	5645
Mystery, Alaska	5648
Man of the House	5659
Dangerous Minds	5662
The Mask	5669
Bringing Up Baby	5673
Sixteen Candles	5682
The Jerk	5695
The Man With Two Brains	5709
Three Amigos!	5711
Sgt. Bilko	5713
But I'm a Cheerleader	5721
Welcome to the Dollhouse	5731
The Bridges of Madison County	5743
City of Angels	5745
Three to Tango	5751
Boys and Girls	5761
Bed of Roses	5772
Harold and Maude	5775
Jingle All the Way	5779
Playing God	5835
Half Baked	5869
Nightmare on Elm Street 5, A - The Dream Child	5881
Friday the 13th	5885
Friday the 13th Part 4: The Final Chapter	5889
Jason Goes to Hell - The Final Friday	5896
King Kong	5901
Just Visiting	5911
Mighty Joe Young	5919
Hamlet	5923
Demolition Man	5947
The End of the Affair	5952
Titus	5960
Small Soldiers	5969
Ever After	5975
Swingers	5979
Rocky II	5983
Rocky III	5986
Rocky IV	5989
Reindeer Games	5990
The Wedding Singer	5998
Shakes the Clown	6044
Carlito's Way	6049
Bulletproof	6055
Deep Impact	6062
Back to the Future Part II	6069
Forever Young	6071
For Richer or Poorer	6090
Teaching Mrs. Tingle	6094
The Skulls	6101
Raise the Titanic	6110
Barb Wire	6112
The Mighty Ducks	6119
Lawrence of Arabia	6121
The Bridge on the River Kwai	6138
Ben-Hur	6149
The Devil's Brigade	6161
Fantastic Voyage	6171
Citizen Kane	6178
You've Got Mail	6203
Everest	6211
Dead Poets Society	6216
Stigmata	6223
The Postman	6229
Live Flesh	6238
Kissing a Fool	6247
The Journey of Natty Gann	6265
Class	6269
Soul Man	6274
The Hand That Rocks the Cradle	6280
The Ninth Gate	6283
The War	6289
Red Dawn	6292
Parenthood	6294
The Replacements	6296
The Age of Innocence	6313
In the Name of the Father	6315
Bandits	6322
Candleshoe	6345
Footloose	6355
Face/Off	6359
The Full Monty	6381
Boogie Nights	6410
Ace Ventura: When Nature Calls	6428
Lolita	6434
Snake Eyes	6436
Powder	6441
First Blood	6444
8MM	6446
National Lampoon's European Vacation	6447
End of Days	6451
Thelma & Louise	6456
Ace Ventura: Pet Detective	6458
Honeymoon in Vegas	6468
Goldeneye	6470
Patton	6475
Close Encounters of the Third Kind	6484
Looking For Richard	6490
Sleepers	6493
The Graduate	6499
The Game	6510
Tomorrow Never Dies	6572
Lethal Weapon 4	6603
Lethal Weapon	6607
Lethal Weapon 2	6615
Back to the Future Part III	6619
Rope	6625
Antz	6632
Dick Tracy	6637
The Iron Giant	6640
Three Kings	6643
Happy, Texas	6650
Trading Places	6657
Bad Lieutenant	6659
Wonder Boys	6667
Maverick	6696
Everything You Always Wanted to Know About Sex, But Were Afraid to Ask	6711
A Bronx Tale	6716
Dragonheart	6720
Two Bits	6722
North by Northwest	6724
To Catch a Thief	6733
Drowning Mona	6739
Next Friday	6751
Friday	6765
The Ghost and the Darkness	6772
The People vs. Larry Flynt	6778
Galaxy Quest	6782
Fools Rush In	6795
Legends of the Fall	6798
Love Affair	6801
Henry Fool	6806
My Blue Heaven	6813
Firewalker	6815
Timecop	6820
8 Heads in a Duffel Bag	6824
Army of Darkness	6844
Showgirls	6847
The 13th Warrior	6850
Dancer, Texas Pop. 81	6852
200 Cigarettes	6856
Desert Blue	6862
Empire Records	6869
In Search of the Castaways	6875
Crimson Tide	6881
Beetlejuice	6887
Simon Birch	6901
Ed Wood	6907
Flashdance	6914
Man On the Moon	6918
Far and Away	6926
James and the Giant Peach	6928
Black Mask	6931
Highlander: Endgame	6934
Conan the Barbarian	6945
Phantasm	6952
To Gillian on Her 37th Birthday	6958
A Fish Called Wanda	6960
The Crying Game	6962
Amadeus	6963
Evil Dead 2 - Dead by Dawn	6971
Highlander	6976
The Omen	6982
Jaws 2	6996
Jaws 3-D	7015
The Evening Star	7032
The Edge	7038
A Life Less Ordinary	7040
Anastasia	7055
Fallen	7059
Still Breathing	7064
Lethal Weapon 3	7070
The Little Mermaid	7075
Weird Science	7079
Don Juan de Marco	7084
Assassins	7090
Rambo - First Blood Pt. 2	7091
Immortal Beloved	7093
Instinct	7097
The General's Daughter	7103
Backdraft	7105
The Cider House Rules	7106
The Cutting Edge	7116
Jacob's Ladder	7119
Ladyhawke	7123
It Could Happen to You	7125
F/X	7127
In the Mouth of Madness	7130
Fearless	7132
Sleepless in Seattle	7133
Courage Under Fire	7135
All That Jazz	7139
Strictly Ballroom	7145
Kama Sutra: A Tale of Love	7153
The X-Files: Fight the Future	7157
An Ideal Husband	7161
The Thomas Crown Affair	7165
Nell	7170
Sommersby	7172
The Blue Lagoon	7173
Mansfield Park	7176
Waking the Dead	7186
The Watcher	7196
One Fine Day	7205
Moll Flanders	7207
The Spitfire Grill	7212
Broadcast News	7216
Anna and the King	7217
The Matchmaker	7226
The Glimmer Man	7232
The Lawnmower Man	7237
Children of the Corn IV: The Gathering	7239
Somewhere in Time	7244
The Amityville Horror	7246
Candyman	7251
Nightwatch	7253
Volcano	7257
Desperate Measures	7262
Kiss the Girls	7295
Phantoms	7301
Starship Troopers	7321
Alien Resurrection	7361
Hello Mary Lou - Prom Night 2	7381
Child's Play 3	7386
Poltergeist III	7397
Exorcist 2 - The Heretic	7400
Gremlins	7401
Disturbing Behavior	7408
The Lord of the Rings	7416
Children of the Corn	7418
House 1	7422
The Karate Kid Pt. 2	7427
The Karate Kid Pt. 3	7431
In Dreams	7437
The Fly II	7442
Pet Sematary II	7447
Analyze This	7450
The Corruptor	7457
Idle Hands	7461
Superman III	7468
Lake Placid	7472
Mary Shelley's Frankenstein	7475
Chill Factor	7476
Bringing Out the Dead	7481
Creepshow	7487
The Funhouse	7492
Tank Girl	7496
Village of the Damned	7501
Virtuosity	7503
The Jungle Book	7506
Puppet Master	7509
Curse of the Puppet Master	7516
Mad Max Beyond Thunderdome	7530
Firestarter	7536
Freejack	7539
The Way of the Gun	7542
In the Line of Fire	7549
Robocop 3	7551
Bound	7556
Vampire in Brooklyn	7558
Bean	7563
The Greatest Show on Earth	7582
Bicentennial Man	7592
Brazil	7599
This Is Spinal Tap	7603
Airport	7616
The Adventures of Robin Hood	7626
The African Queen	7632
The Black Hole	7636
Who's Afraid of Virginia Woolf?	7641
Airport 1975	7645
Airport '77	7650
Earthquake	7655
Psycho 2	7665
Snow Falling on Cedars	7667
Assault on Precinct 13	7674
Mulholland Falls	7681
Fletch Lives	7682
The Poseidon Adventure	7685
Keeping the Faith	7693
Mary Poppins	7702
Home Fries	7722
She's All That	7731
Little Women	7736
Tom and Huck	7741
The Dark Crystal	7743
Tron	7745
Dead Man on Campus	7749
The Whole Nine Yards	7758
The Siege	7766
The Bone Collector	7775
Girl, Interrupted	7781
National Lampoon's Senior Trip	7785
Friday the 13th Part 2	7788
Halloween 2	7791
The Outsiders	7793
The Last Temptation of Christ	7795
Blade Runner	7797
Roman Holiday	7802
Waiting for Guffman	7810
On the Waterfront	7811
A Man for All Seasons	7828
Midnight Cowboy	7832
Ordinary People	7837
Pink Flamingos	7839
Do the Right Thing	7847
The Brother From Another Planet	7849
Romper Stomper	7854
The Love Bug	7862
Old Yeller	7866
Swiss Family Robinson	7880
Cool Runnings	7884
Angels in the Outfield	7888
Cinderella	7891
Winnie the Pooh and the Blustery Day	7893
The Three Caballeros	7894
The Sword in the Stone	7907
Pete's Dragon	7916
Bedknobs and Broomsticks	7921
The Fox and the Hound	7928
Aladdin and the King of Thieves	7932
Muppet Treasure Island	7933
The Old Man and the Sea	7937
The Return of the Pink Panther	7946
The Day the Earth Stood Still	7953
Fried Green Tomatoes	7962
Cool Hand Luke	7966
Fantasia	7972
Gandhi	7982
Real Genius	7988
The Killing Fields	7997
Balto	8000
Star Trek: First Contact	8003
101 Dalmatians	8005
Sneakers	8006
Ghosts of Mississippi	8007
Murder at 1600	8009
Rob Roy	8013
Hercules	8016
George of the Jungle	8019
